task_id,instances_num,task_type,job_id,status,start_time,end_time,cpu,memory,duration,disk,submit_time
M9,1,j_3761,1,Terminated,297303,297304,100,0.3,1,0,0
R17_16,9,j_3761,1,Terminated,297303,297315,100,0.49,12,0,0
M2,1,j_3761,1,Terminated,297303,297303,100,0.3,0,0,0
R3_2,1,j_3761,1,Terminated,297303,297304,100,0.39,1,0,0
M10,1,j_3761,1,Terminated,297303,297304,100,0.3,1,0,0
R5_4,1,j_3761,1,Terminated,297303,297304,100,0.39,1,0,0
R11_10,1,j_3761,1,Terminated,297303,297304,100,0.49,1,0,0
R21_20,1,j_3761,1,Terminated,297303,297316,100,0.39,13,0,0
R20_19,13,j_3761,1,Terminated,297303,297316,100,0.49,13,0,0
R1_12,3,j_3761,1,Terminated,297303,297315,100,0.49,12,0,0
J13_3_5_7_8_9_11_12,9,j_3761,1,Terminated,297303,297315,100,0.59,12,0,0
R7_6,1,j_3761,1,Terminated,297303,297304,100,0.39,1,0,0
J18_1_17,13,j_3761,1,Terminated,297303,297316,100,0.59,13,0,0
M6,1,j_3761,1,Terminated,297303,297304,100,0.3,1,0,0
M4,1,j_3761,1,Terminated,297303,297303,100,0.3,0,0,0
M8,1,j_3761,1,Terminated,297303,297304,100,0.3,1,0,0
M1,1,j_3764,1,Terminated,415802,415802,100,0.2,0,0,0
R3_2,1,j_3769,1,Terminated,109542,109549,50,0.2,7,0,0
M1,2,j_3769,1,Terminated,109542,109546,50,0.3,4,0,0
R2_1,1,j_3769,1,Terminated,109542,109549,50,0.2,7,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_3771,6,Terminated,399242,399519,30,0.05,277,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3771,6,Terminated,399242,399253,10,0.05,11,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3771,6,Terminated,399242,399524,5,0.03,282,0,0
M1,1,j_3772,1,Terminated,374395,374398,100,0.3,3,0,0
R2_1,1,j_3772,1,Terminated,374399,374404,100,0.39,5,0,0
J2_1,19,j_3773,1,Terminated,323134,323262,100,0.59,128,0,0
R3_2,19,j_3773,1,Terminated,323134,323294,100,0.39,160,0,0
M1,24,j_3773,1,Terminated,323134,323182,100,0.3,48,0,0
M1,1,j_3777,1,Terminated,185132,185134,100,0.2,2,0,0
R4_3,1,j_3780,1,Terminated,98378,98382,100,0.39,4,0,0
R2_1,1,j_3780,1,Terminated,98357,98360,100,0.39,3,0,0
M3_2,1,j_3780,1,Terminated,98360,98378,100,0.35,18,0,0
M1,1,j_3780,1,Terminated,98354,98357,100,0.3,3,0,0
R4_3,1,j_3785,1,Terminated,195061,195278,100,0.44,217,0,0
R2_1,1,j_3785,1,Terminated,195006,195029,100,0.39,23,0,0
M3_2,3,j_3785,1,Terminated,195030,195061,100,0.35,31,0,0
M1,1,j_3785,1,Terminated,195002,195006,100,0.3,4,0,0
M1,1,j_3787,1,Terminated,244875,244895,50,0.2,20,0,0
R3_2,1,j_3787,1,Terminated,244875,244896,50,0.2,21,0,0
J2_1,1,j_3787,1,Terminated,244875,244896,50,0.2,21,0,0
M3_2,1,j_3791,1,Terminated,544717,544730,100,0.35,13,0,0
R2_1,1,j_3791,1,Terminated,544717,544718,100,0.39,1,0,0
M1,1,j_3791,1,Terminated,544717,544718,100,0.3,1,0,0
R4_3,1,j_3791,1,Terminated,544717,544730,100,0.39,13,0,0
M1,1,j_3797,1,Terminated,269123,269127,50,0.3,4,0,0
R2_1,1,j_3804,1,Terminated,662973,662977,100,0.39,4,0,0
R5_4,1,j_3804,1,Terminated,662973,662984,100,0.39,11,0,0
R4_3,5,j_3804,1,Terminated,662973,662984,100,0.49,11,0,0
M3_2,5,j_3804,1,Terminated,662973,662984,100,0.3,11,0,0
M1,1,j_3804,1,Terminated,662973,662977,100,0.3,4,0,0
M1,1,j_3805,1,Terminated,374943,374955,50,0.39,12,0,0
J4_1_3,1,j_3806,1,Terminated,588981,588992,50,0.2,11,0,0
R3_2,1,j_3806,1,Terminated,588981,588987,50,0.2,6,0,0
R5_4,1,j_3806,1,Terminated,588981,588995,50,0.2,14,0,0
M2,1,j_3806,1,Terminated,588981,588984,50,0.2,3,0,0
M1,154,j_3806,1,Terminated,588981,588989,50,0.39,8,0,0
M1,1,j_3807,1,Terminated,445535,445536,100,0.2,1,0,0
R5_4,1,j_3808,1,Terminated,641016,641016,100,0.39,0,0,0
M3,1,j_3808,1,Terminated,641016,641016,100,0.3,0,0,0
R2_1,1,j_3808,1,Terminated,641016,641017,100,0.39,1,0,0
M6_2_5,3,j_3808,1,Terminated,641016,641018,100,0.2,2,0,0
R4_3,1,j_3808,1,Terminated,641016,641016,100,0.49,0,0,0
M1,1,j_3808,1,Terminated,641016,641017,100,0.3,1,0,0
M1,1,j_3809,1,Terminated,154771,154772,100,0.3,1,0,0
R2_1,1,j_3809,1,Terminated,154771,154773,100,0.39,2,0,0
M1,796,j_3810,1,Terminated,322745,322814,100,0.2,69,0,0
R2_1,1,j_3811,1,Terminated,641343,641344,100,0.39,1,0,0
R5_4,1,j_3811,1,Terminated,641343,641370,100,0.49,27,0,0
M1,1,j_3811,1,Terminated,641343,641344,100,0.3,1,0,0
R4_3,11,j_3811,1,Terminated,641343,641370,100,0.49,27,0,0
R6_5,1,j_3811,1,Terminated,641343,641370,100,0.39,27,0,0
M3_2,11,j_3811,1,Terminated,641343,641370,100,0.3,27,0,0
M1,1,j_3815,1,Terminated,184669,184670,100,0.2,1,0,0
M1,16,j_3816,1,Terminated,490813,490954,50,0.39,141,0,0
R2_1,1,j_3817,1,Terminated,179146,179148,100,0.39,2,0,0
M3_2,3,j_3817,1,Terminated,179146,179160,100,0.3,14,0,0
R4_3,3,j_3817,1,Terminated,179146,179160,100,0.49,14,0,0
M1,1,j_3817,1,Terminated,179146,179148,100,0.3,2,0,0
R5_4,1,j_3817,1,Terminated,179146,179160,100,0.39,14,0,0
M3,11,j_3820,1,Terminated,93105,93244,50,0.49,139,0,0
R2_1,99,j_3820,1,Terminated,93105,93974,50,0.49,869,0,0
J4_2_3,135,j_3820,1,Terminated,93105,94062,50,0.39,957,0,0
M1,332,j_3820,1,Terminated,93105,93798,50,0.59,693,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_3826,10,Terminated,678555,678560,100,0.1,5,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_3828,6,Terminated,411242,411634,30,0.05,392,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3828,6,Terminated,411243,411637,5,0.03,394,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3828,6,Terminated,411243,411629,10,0.05,386,0,0
M1,1550,j_3829,1,Terminated,280323,280350,50,0.3,27,0,0
R3_2,1,j_3829,1,Terminated,280322,280366,50,0.2,44,0,0
R2_1,1,j_3829,1,Terminated,280322,280359,50,0.2,37,0,0
MergeTask,1,j_3830,1,Terminated,179556,179559,100,0.1,3,0,0
R3_2,1,j_3838,1,Terminated,432019,432025,50,0.2,6,0,0
M2,1,j_3838,1,Terminated,432019,432022,50,0.2,3,0,0
R5_4,1,j_3838,1,Terminated,432019,432042,50,0.2,23,0,0
J4_1_3,1,j_3838,1,Terminated,432019,432039,50,0.2,20,0,0
M1,42,j_3838,1,Terminated,432019,432034,50,0.39,15,0,0
MergeTask,299,j_3842,1,Terminated,119337,119388,100,0.1,51,0,0
M1,1,j_3846,1,Terminated,673290,673302,50,0.16,12,0,0
R2_1,1,j_3846,1,Terminated,673290,673303,50,0.16,13,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3848,6,Terminated,547016,547105,5,0.03,89,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3848,6,Terminated,547016,547016,,,0,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,46,j_3848,6,Terminated,547016,547016,,,0,0,0
R3_2,1,j_3849,1,Terminated,318930,318931,100,0.39,1,0,0
M1,1,j_3849,1,Terminated,318930,318930,100,0.3,0,0,0
R2_1,1,j_3849,1,Terminated,318930,318931,100,0.49,1,0,0
M1,1,j_3865,1,Terminated,531270,531271,100,0.2,1,0,0
M1,1,j_3868,1,Terminated,485252,485255,100,0.49,3,0,0
R2_1,16,j_3868,1,Terminated,485252,485255,100,0.39,3,0,0
M1,1,j_3869,1,Terminated,547209,547260,100,0.2,51,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3871,6,Terminated,531362,531374,10,0.05,12,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3871,6,Terminated,531362,531747,5,0.03,385,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,107,j_3871,6,Terminated,531362,531431,30,0.05,69,0,0
M1,162,j_3872,1,Terminated,415859,415894,50,0.39,35,0,0
J4_2_3,1,j_3872,1,Terminated,415858,415900,50,0.2,42,0,0
R2_1,1,j_3872,1,Terminated,415858,415898,50,0.2,40,0,0
M3,1,j_3872,1,Terminated,415858,415862,50,0.2,4,0,0
R2_1,1,j_3875,1,Terminated,593291,593294,100,0.39,3,0,0
M1,1,j_3875,1,Terminated,593291,593294,100,0.3,3,0,0
MergeTask,1,j_3883,1,Terminated,268100,268103,100,0.1,3,0,0
M1,3,j_3884,1,Terminated,510403,510406,100,0.2,3,0,0
M1,1,j_3886,1,Terminated,417631,417631,100,0.2,0,0,0
M1,1,j_3891,1,Terminated,366969,366974,50,0.2,5,0,0
M2,272,j_3891,1,Terminated,366969,367003,50,0.39,34,0,0
R8_5_7,1,j_3891,1,Terminated,366969,367341,50,0.2,372,0,0
R7_6,1,j_3891,1,Terminated,366969,367139,50,0.39,170,0,0
R4_6,1,j_3891,1,Terminated,366969,367114,50,0.39,145,0,0
J5_1_3_4,7,j_3891,1,Terminated,366969,367316,50,0.39,347,0,0
M6,3,j_3891,1,Terminated,366969,367014,50,0.39,45,0,0
R3_2,15,j_3891,1,Terminated,366969,367170,50,0.49,201,0,0
R3_2,1,j_3894,1,Terminated,212159,212165,100,0.39,6,0,0
M1,6,j_3894,1,Terminated,212159,212165,100,0.3,6,0,0
R2_1,3,j_3894,1,Terminated,212159,212165,100,0.49,6,0,0
R2_1,1,j_3896,1,Terminated,582466,582467,100,0.39,1,0,0
M1,6,j_3896,1,Terminated,582466,582467,100,0.3,1,0,0
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTM=,10,j_3898,8,Terminated,156944,157050,200,0.08,106,0,0
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTU=,6,j_3898,8,Terminated,156944,156976,200,0.08,32,0,0
task_ODYzMjgxNTM3NDQ2NzUwMjQxMg==,1000,j_3898,8,Terminated,156944,157125,200,2.35,181,0,0
task_ODYzMjgxNjM3NDU5NTUwMjc5MA==,1000,j_3898,8,Terminated,156944,157202,200,2.35,258,0,0
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTQ=,7458,j_3898,8,Terminated,156946,157028,200,0.08,82,0,0
J3_1_2,1,j_3900,1,Terminated,237306,237338,100,0.49,32,0,0
M2,1,j_3900,1,Terminated,237295,237300,100,0.3,5,0,0
M1,15,j_3900,1,Terminated,237295,237306,100,0.3,11,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,136,j_3905,6,Terminated,637058,637103,30,0.05,45,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3905,6,Terminated,637058,637106,5,0.03,48,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3905,6,Terminated,637058,637061,10,0.05,3,0,0
J3_1_2,1,j_3907,1,Terminated,361618,361624,100,0.59,6,0,0
R4_3,1,j_3907,1,Terminated,361625,361629,100,0.49,4,0,0
M1,1,j_3907,1,Terminated,361614,361618,100,0.3,4,0,0
R5_4,1,j_3907,1,Terminated,361629,361633,100,0.39,4,0,0
M2,1,j_3907,1,Terminated,361614,361618,100,0.3,4,0,0
R7_6,1,j_3907,1,Terminated,361637,361642,100,0.39,5,0,0
M6_5,1,j_3907,1,Terminated,361633,361637,100,0.3,4,0,0
M1,1,j_3912,1,Terminated,175272,175272,100,0.3,0,0,0
R2_1,1,j_3912,1,Terminated,175272,175272,100,0.39,0,0,0
M1,1,j_3917,1,Terminated,416647,416647,100,0.2,0,0,0
M1,1,j_3919,1,Terminated,414813,414816,100,0.39,3,0,0
M1,1,j_3920,1,Terminated,351776,351780,50,0.2,4,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,4,j_3924,10,Terminated,161762,161779,100,0.1,17,0,0
R2_1,25,j_3926,1,Terminated,284496,284799,50,0.39,303,0,0
M1,46,j_3926,1,Terminated,284496,284787,50,0.39,291,0,0
M1,13,j_3927,1,Terminated,391876,391884,50,0.39,8,0,0
R2_1,13,j_3927,1,Terminated,391876,391884,50,0.2,8,0,0
J3_1_2,3,j_3928,1,Terminated,611355,611355,100,0.49,0,0,0
M1,1,j_3928,1,Terminated,611355,611355,100,0.3,0,0,0
M2,1,j_3928,1,Terminated,611355,611355,100,0.3,0,0,0
M1,7,j_3934,1,Terminated,471834,471835,100,0.3,1,0,0
R2_1,3,j_3934,1,Terminated,471834,471835,100,0.39,1,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_3937,10,Terminated,136959,136972,100,0.1,13,0,0
MergeTask,25,j_3939,1,Terminated,93602,93628,100,0.1,26,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_3942,6,Terminated,417722,417728,30,0.05,6,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3942,6,Terminated,417722,417731,5,0.03,9,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3942,6,Terminated,417722,417725,10,0.05,3,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_3946,10,Terminated,667984,668360,75,0.1,376,0,0
M1,1,j_3948,1,Terminated,476380,476381,100,0.3,1,0,0
R3_2,1,j_3948,1,Terminated,476380,476381,100,0.49,1,0,0
J4_1_3,3,j_3948,1,Terminated,476380,476381,100,0.49,1,0,0
M2,1,j_3948,1,Terminated,476380,476381,100,0.3,1,0,0
M1,1,j_3951,1,Terminated,273983,273987,100,0.2,4,0,0
task_NzkwNTc4MjA2ODI2MzE3NzU4MQ==,1,j_3952,11,Terminated,582820,584005,300,0.19,1185,0,0
task_NDg2ODM2NDIyMDczNDQ4NzMzOA==,1,j_3952,11,Terminated,582820,584005,700,0.19,1185,0,0
task_ODI0NzAxNTU2MTczMTI5NTMz,1,j_3952,11,Terminated,582820,584002,300,0.96,1182,0,0
M1,1,j_3956,1,Terminated,88654,88657,50,0.2,3,0,0
M1,1,j_3959,1,Terminated,415731,415731,100,0.2,0,0,0
MergeTask,14,j_3960,1,Terminated,103000,103018,100,0.1,18,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_3962,10,Failed,594049,594051,100,0.1,2,0,0
M15_11_14,3,j_3964,1,Terminated,450347,450353,100,0.3,6,0,0
M6,1,j_3964,1,Terminated,450347,450349,100,0.3,2,0,0
M3,1,j_3964,1,Terminated,450347,450349,100,0.3,2,0,0
M7,1,j_3964,1,Terminated,450347,450349,100,0.3,2,0,0
R11_10,1,j_3964,1,Terminated,450347,450351,100,0.39,4,0,0
M4,1,j_3964,1,Terminated,450347,450348,100,0.3,1,0,0
M8,1,j_3964,1,Terminated,450347,450350,100,0.3,3,0,0
R5_4,1,j_3964,1,Terminated,450347,450348,100,0.49,1,0,0
R10_9,1,j_3964,1,Terminated,450347,450351,100,0.69,4,0,0
M9,1,j_3964,1,Terminated,450347,450351,100,0.49,4,0,0
J16_2_3_5_6_7_8_15,9,j_3964,1,Terminated,450347,450356,100,0.49,9,0,0
R13_12,1,j_3964,1,Terminated,450347,450350,100,0.49,3,0,0
M1,1,j_3964,1,Terminated,450347,450350,100,0.3,3,0,0
R14_13,1,j_3964,1,Terminated,450347,450351,100,0.39,4,0,0
M12,1,j_3964,1,Terminated,450347,450350,100,0.3,3,0,0
R2_1,1,j_3964,1,Terminated,450347,450351,100,0.39,4,0,0
M2,16,j_3968,1,Terminated,127028,127033,100,0.3,5,0,0
J3_1_2,1,j_3968,1,Terminated,127033,127040,100,0.59,7,0,0
M1,16,j_3968,1,Terminated,127028,127033,100,0.3,5,0,0
R4_3,1,j_3968,1,Terminated,127041,127045,100,0.39,4,0,0
MergeTask,1,j_3971,1,Terminated,678786,678790,100,0.1,4,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3973,6,Terminated,367732,368026,5,0.03,294,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_3973,6,Terminated,367732,368019,30,0.05,287,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3973,6,Terminated,367732,367760,10,0.05,28,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_3975,10,Terminated,576297,576751,75,0.1,454,0,0
M1,1,j_3976,1,Terminated,371161,371164,50,0.39,3,0,0
M2,3,j_3977,1,Terminated,490567,490578,100,0.3,11,0,0
R4_3,1,j_3977,1,Terminated,490567,490579,100,0.49,12,0,0
M1,3,j_3977,1,Terminated,490567,490571,100,0.3,4,0,0
J3_1_2,7,j_3977,1,Terminated,490567,490579,100,0.59,12,0,0
R5_4,1,j_3977,1,Terminated,490567,490579,100,0.39,12,0,0
M1,1,j_3978,1,Terminated,529380,529381,100,0.3,1,0,0
R2_1,1,j_3978,1,Terminated,529380,529382,100,0.39,2,0,0
M1,1,j_3987,1,Terminated,419299,419299,100,0.2,0,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_3989,10,Terminated,139332,139397,75,0.1,65,0,0
M1,1,j_3995,1,Terminated,285591,285591,100,0.3,0,0,0
M3_2,1,j_3995,1,Terminated,285591,285596,100,0.25,5,0,0
R2_1,1,j_3995,1,Terminated,285591,285591,100,0.39,0,0,0
M5,13,j_3996,1,Terminated,362665,362671,50,0.39,6,0,0
R2_1,185,j_3996,1,Terminated,362665,362748,50,0.3,83,0,0
J6_2_3_4_5,101,j_3996,1,Terminated,362665,362806,50,0.2,141,0,0
M1,853,j_3996,1,Terminated,362665,362720,50,0.59,55,0,0
M3,97,j_3996,1,Terminated,362665,362678,50,0.59,13,0,0
M4,2,j_3996,1,Terminated,362665,362672,50,0.3,7,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_3998,6,Terminated,544021,544120,30,0.05,99,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_3998,6,Terminated,544021,544078,10,0.05,57,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_3998,6,Terminated,544021,544128,5,0.03,107,0,0
MergeTask,1,j_3999,1,Terminated,303204,303206,100,0.1,2,0,0
M1,1,j_4002,1,Terminated,608048,608048,100,0.3,0,0,0
R2_1,1,j_4002,1,Terminated,608048,608048,100,0.39,0,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,2,j_4003,6,Terminated,684557,684563,30,0.05,6,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4003,6,Terminated,684557,684566,5,0.03,9,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4003,6,Terminated,684557,684560,10,0.05,3,0,0
R6_5,1,j_4005,1,Terminated,547219,547250,100,0.49,31,0,0
M2,1,j_4005,1,Terminated,547219,547247,100,0.3,28,0,0
J5_2_3_4,19,j_4005,1,Terminated,547219,547249,100,0.59,30,0,0
J1_2_3_4,15,j_4005,1,Terminated,547219,547248,100,0.59,29,0,0
M4,1,j_4005,1,Terminated,547219,547241,100,0.3,22,0,0
R8_7,1,j_4005,1,Terminated,547219,547251,100,0.39,32,0,0
M3,17,j_4005,1,Terminated,547219,547248,100,0.3,29,0,0
R7_1_6,17,j_4005,1,Terminated,547219,547251,100,0.49,32,0,0
M2,1,j_4006,1,Terminated,626188,626193,100,0.3,5,0,0
R5_4,1,j_4006,1,Terminated,626188,626304,100,0.49,116,0,0
M1,1,j_4006,1,Terminated,626188,626304,100,0.3,116,0,0
R6_5,1,j_4006,1,Terminated,626188,626305,100,0.39,117,0,0
R4_3,13,j_4006,1,Terminated,626188,626304,100,0.49,116,0,0
J3_1_2,3,j_4006,1,Terminated,626188,626304,100,0.59,116,0,0
M1,1,j_4012,1,Terminated,418711,418711,100,0.2,0,0,0
R5_4,1,j_4015,1,Terminated,222425,222430,100,0.39,5,0,0
M8,8261,j_4015,1,Terminated,222419,222472,100,0.3,53,0,0
M23,3,j_4015,1,Terminated,222417,222470,100,0.3,53,0,0
M16_15,71,j_4015,1,Terminated,222428,222470,100,0.3,42,0,0
R26_25,1,j_4015,1,Terminated,224154,224163,100,0.39,9,0,0
M6_5,77,j_4015,1,Terminated,222430,222478,100,0.3,48,0,0
M21,31,j_4015,1,Terminated,222417,222886,100,0.3,469,0,0
M19,1239,j_4015,1,Terminated,222418,222536,100,0.3,118,0,0
R15_14,1,j_4015,1,Terminated,222422,222428,100,0.39,6,0,0
J3_2_6,81,j_4015,1,Terminated,222478,222500,100,0.59,22,0,0
R13_12,2,j_4015,1,Terminated,223885,223965,100,0.49,80,0,0
J25_3_6_7_8_10_13_16_17_18_20_21_22_23_24,278,j_4015,1,Terminated,224075,224154,100,0.59,79,0,0
M14,1,j_4015,1,Terminated,222417,222422,100,0.3,5,0,0
M11,2,j_4015,1,Terminated,222417,222461,100,0.3,44,0,0
R20_19,159,j_4015,1,Terminated,222536,222619,100,0.49,83,0,0
M24,70,j_4015,1,Terminated,222417,222471,100,0.3,54,0,0
J12_11_17,3,j_4015,1,Terminated,223851,223885,100,0.59,34,0,0
J9_11_17,2,j_4015,1,Terminated,223851,223878,100,0.59,27,0,0
M7,93,j_4015,1,Terminated,222417,222470,100,0.3,53,0,0
R10_9,1,j_4015,1,Terminated,223878,223894,100,0.49,16,0,0
M17,5,j_4015,1,Terminated,222417,223851,100,0.3,1434,0,0
M4,1,j_4015,1,Terminated,222417,222424,100,0.3,7,0,0
M1,1,j_4015,1,Terminated,222417,222424,100,0.3,7,0,0
R18_17,5,j_4015,1,Terminated,223851,224072,100,0.49,221,0,0
M22,179,j_4015,1,Terminated,222417,222461,100,0.3,44,0,0
J2_1_4,1,j_4015,1,Terminated,222425,222470,100,0.59,45,0,0
M3,1,j_4018,1,Terminated,428506,428510,100,0.49,4,0,0
M1,1,j_4018,1,Terminated,428506,428508,100,0.3,2,0,0
R2_1,1,j_4018,1,Terminated,428506,428508,100,0.39,2,0,0
J4_2_3,3,j_4018,1,Terminated,428506,428511,100,0.49,5,0,0
M1,2,j_4022,1,Terminated,385509,385512,100,0.3,3,0,0
R2_1,1,j_4022,1,Terminated,385509,385512,100,0.39,3,0,0
task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,7,j_4026,9,Terminated,256754,256761,100,0.39,7,0,0
R2_1,1,j_4044,1,Terminated,577845,577848,100,0.39,3,0,0
M1,1,j_4044,1,Terminated,577845,577848,100,0.3,3,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,14,j_4052,10,Terminated,126365,126621,75,0.1,256,0,0
M1,1,j_4053,1,Terminated,465126,465127,100,0.3,1,0,0
R2_1,1,j_4053,1,Terminated,465126,465127,100,0.39,1,0,0
M1,1,j_4054,1,Terminated,494419,494424,100,0.3,5,0,0
R3_2,1,j_4054,1,Terminated,494428,494430,100,0.39,2,0,0
R2_1,1,j_4054,1,Terminated,494424,494427,100,0.49,3,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,3,j_4058,10,Running,225060,0,75,0.1,-225060,0,0
M1,1,j_4059,1,Terminated,420132,420133,100,0.2,1,0,0
M1,1,j_4065,1,Terminated,304307,304307,50,0.2,0,0,0
M2,1,j_4065,1,Terminated,304307,304308,50,0.2,1,0,0
R3_2,1,j_4065,1,Terminated,304307,304308,50,0.2,1,0,0
R2_1,3,j_4067,1,Terminated,148636,148654,100,0.49,18,0,0
R3_2,1,j_4067,1,Terminated,148636,148654,100,0.39,18,0,0
M1,6,j_4067,1,Terminated,148636,148647,100,0.3,11,0,0
R2_1,3,j_4068,1,Terminated,420069,420080,100,0.49,11,0,0
M1,3,j_4068,1,Terminated,420069,420080,100,0.3,11,0,0
R3_2,3,j_4068,1,Terminated,420069,420080,100,0.39,11,0,0
R2_1,1,j_4070,1,Terminated,360909,360912,100,0.39,3,0,0
M1,1,j_4070,1,Terminated,360905,360908,100,0.3,3,0,0
J4_1_2_3,13,j_4074,1,Terminated,596947,596950,100,0.49,3,0,0
M3,6,j_4074,1,Terminated,596947,596949,100,0.3,2,0,0
M2,3,j_4074,1,Terminated,596947,596949,100,0.3,2,0,0
M1,3,j_4074,1,Terminated,596947,596949,100,0.3,2,0,0
MergeTask,58,j_4078,1,Terminated,302024,302064,100,0.1,40,0,0
M1,373,j_4079,1,Terminated,99188,99304,100,0.49,116,0,0
R2_1,1,j_4079,1,Terminated,99304,99320,100,0.39,16,0,0
M3_2,1,j_4080,1,Terminated,161245,161295,100,0.25,50,0,0
M1,1,j_4080,1,Terminated,161237,161242,100,0.3,5,0,0
R2_1,1,j_4080,1,Terminated,161242,161245,100,0.39,3,0,0
M1,21,j_4082,1,Terminated,535951,535957,100,0.3,6,0,0
R2_1,9,j_4082,1,Terminated,535951,535958,100,0.49,7,0,0
R3_2,9,j_4082,1,Terminated,535951,535959,100,0.39,8,0,0
M1,1,j_4083,1,Terminated,415304,415305,100,0.2,1,0,0
R6_5,1,j_4084,1,Terminated,625562,625738,50,0.2,176,0,0
R2_3,7,j_4084,1,Terminated,625562,625733,50,0.39,171,0,0
M3,159,j_4084,1,Terminated,625562,625718,50,0.39,156,0,0
J5_1_2_4,1,j_4084,1,Terminated,625562,625733,50,0.2,171,0,0
R4_3,5,j_4084,1,Terminated,625562,625728,50,0.39,166,0,0
R1_3,7,j_4084,1,Terminated,625562,625728,50,0.39,166,0,0
M1,1,j_4086,1,Terminated,420010,420011,100,0.2,1,0,0
MergeTask,2,j_4090,1,Terminated,386998,387002,100,0.1,4,0,0
M4,2,j_4094,1,Terminated,179514,179521,50,0.39,7,0,0
M5,1,j_4094,1,Terminated,179514,179517,50,0.2,3,0,0
J6_3_4_5,1,j_4094,1,Terminated,179514,179530,50,0.2,16,0,0
M2,1,j_4094,1,Terminated,179514,179517,50,0.2,3,0,0
R3_2,1,j_4094,1,Terminated,179514,179520,50,0.2,6,0,0
M1,1,j_4094,1,Terminated,179514,179517,50,0.2,3,0,0
R2_1,1,j_4096,1,Terminated,98368,98370,100,0.39,2,0,0
M1,1,j_4096,1,Terminated,98368,98370,100,0.3,2,0,0
M3_2,1,j_4096,1,Terminated,98368,98383,100,0.25,15,0,0
M1,1,j_4097,1,Terminated,302075,302079,100,0.2,4,0,0
MergeTask,1,j_4099,1,Terminated,451191,451196,100,0.1,5,0,0
M1,1,j_4103,1,Terminated,580330,580333,50,0.2,3,0,0
M1,1,j_4105,1,Terminated,367668,367880,50,0.49,212,0,0
R3_1_2,20,j_4105,1,Terminated,367668,367936,50,0.2,268,0,0
M2,1,j_4105,1,Terminated,367668,367676,50,0.2,8,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4106,10,Failed,320984,320986,100,0.1,2,0,0
M1,1,j_4107,1,Terminated,576262,576263,100,0.3,1,0,0
R2_1,1,j_4107,1,Terminated,576262,576263,100,0.39,1,0,0
R7_6,1,j_4109,1,Terminated,237111,237114,100,0.39,3,0,0
R4_3,1,j_4109,1,Terminated,237101,237106,100,0.49,5,0,0
