,RAC_avg_makespans,RAC_avg_completions,RAC_avg_slowdowns
131,407.1833333333333,47.78520413231231,1.4707756169167108
132,472.5166666666667,63.97390037422542,1.2548334255407614
133,372.3,103.26814525614051,4.231909545649889
134,524.2333333333333,80.26983584949761,2.335098807668595
135,738.6416666666668,109.34937836071546,2.9264708501433603
136,612.9250000000001,215.69208867641254,10.017044109555417
137,1059.1833333333332,304.00493882369886,11.136809720104633
138,422.025,47.158449242369656,4.747376596668188
139,551.0,12.678878910524217,1.1200673917316089
140,1100.8333333333335,169.2908236933575,3.5132303716933793
141,483.8833333333332,92.77820166323652,7.1408833677309556
142,308.67499999999995,80.97690135806278,3.3185722932973425
143,679.9999999999999,116.85827169970332,3.393642249124002
144,230.0333333333333,32.09627138188248,1.71668118870992
145,261.54999999999995,61.83829195356295,8.152030311603628
146,459.9583333333332,107.572390217565,7.744099470012894
147,1350.575,369.87902501942943,5.569084024305032
148,435.0,50.34271761987582,1.2596542298079507
149,128.0,16.34243536880515,1.9298385350394547
