,avg_makespans,tictoc,avg_completions,avg_slowdowns,total_rewards,avg_rewards
91,610.75,62.60021257400513,183.15094287222817,4.288567923771683,-611,-0.12647484992755123
92,610.6666666666666,63.855360984802246,185.56133713746115,4.323612471589541,-613,-0.12683633354024415
93,611.0,63.24220252037048,183.934096994092,4.271991614479117,-610,-0.12629399585921325
94,610.4166666666666,61.31032109260559,185.5837385711529,4.300389544443519,-610,-0.12629399585921325
95,611.1666666666666,61.451043128967285,186.0980754887156,4.333275676431236,-612,-0.12665562913907286
96,610.3333333333334,60.54614853858948,183.72800380412787,4.285208323584186,-611,-0.12647484992755123
97,610.6666666666666,63.37584614753723,185.78714358907402,4.2931130491864815,-609,-0.12611306688755436
98,610.8333333333334,61.422516107559204,184.5774661697192,4.2692075908695974,-610,-0.12629399585921325
99,610.8333333333334,57.9393835067749,186.36958086505967,4.317526809709643,-611,-0.12647484992755123
100,610.9166666666666,58.68047857284546,186.34001097258658,4.3348230348579895,-611,-0.12647484992755123
101,610.5,58.35229253768921,186.70112208369767,4.355479610607012,-611,-0.12647484992755123
102,610.5,61.39315152168274,188.01832638477296,4.411120063005466,-611,-0.12647484992755123
103,610.3333333333334,58.96517491340637,184.99682100842892,4.453814460085427,-610,-0.12629399585921325
104,610.3333333333334,63.503645181655884,184.9125916177479,4.465933232309169,-612,-0.12665562913907286
105,610.75,64.25188422203064,180.4018389295759,4.3464090159095266,-609,-0.12611306688755436
106,611.3333333333334,59.31078481674194,180.72352351738948,4.422404470902342,-611,-0.12647484992755123
107,611.5833333333334,59.42825961112976,182.35972423423536,4.4049049803439795,-613,-0.12683633354024415
108,611.0,60.921053647994995,183.7880396464217,4.429005227054645,-611,-0.12647484992755123
109,610.8333333333334,62.09371018409729,184.06850559624252,4.4025418600020805,-610,-0.12629399585921325
110,611.0,59.560473680496216,184.37854143853642,4.3689625733950725,-612,-0.12665562913907286
111,611.1666666666666,62.22508382797241,185.11062029158302,4.411421271172677,-610,-0.12629399585921325
112,610.25,61.390865087509155,185.42334430591993,4.401084187137254,-611,-0.12647484992755123
113,610.8333333333334,62.034096479415894,185.25130129516728,4.3373003102264684,-611,-0.12647484992755123
114,610.25,59.41071009635925,184.52549484355436,4.351060408526556,-610,-0.12629399585921325
115,610.0,61.74387001991272,185.43409699409196,4.391307341226171,-609,-0.12611306688755436
116,610.0,60.104342460632324,183.58821885789123,4.345492785464441,-609,-0.12611306688755436
117,610.4166666666666,62.44405674934387,185.34628337402026,4.416829239235215,-611,-0.12647484992755123
118,609.75,63.74307823181152,184.8480754887156,4.3638685362546,-609,-0.12611306688755436
119,610.0,58.890745639801025,184.72531563208477,4.325476547211624,-610,-0.12629399585921325
120,610.5833333333334,61.31874060630798,186.71635505860812,4.3795768328632745,-610,-0.12629399585921325
121,610.8333333333334,60.29749417304993,183.01026186864394,4.1895591619826265,-611,-0.12647484992755123
122,610.0833333333334,58.63067412376404,184.66438373244327,4.259143487031559,-609,-0.12611306688755436
123,610.9166666666666,57.76826548576355,181.81492136685185,4.174098531208136,-611,-0.12647484992755123
124,610.3333333333334,60.52642297744751,184.05775290807046,4.280488249471503,-610,-0.12629399585921325
125,610.9166666666666,60.34105443954468,182.0900109725866,4.190234156964458,-611,-0.12647484992755123
126,610.25,60.89005160331726,184.26205398333926,4.223331821488631,-611,-0.12647484992755123
127,610.8333333333334,60.1995792388916,183.48069197617085,4.217871791066464,-612,-0.12665562913907286
128,610.0833333333334,63.39361643791199,184.15183892957586,4.2895045138562375,-610,-0.12629399585921325
129,610.25,59.159284591674805,182.11778875036438,4.1859969376520985,-611,-0.12647484992755123
130,610.1666666666666,60.15584588050842,180.8310503991099,4.124832183483579,-610,-0.12629399585921325
131,610.9166666666666,60.05209445953369,180.06133713746115,4.10193387289566,-611,-0.12647484992755123
132,610.1666666666666,57.708404302597046,181.44932996900238,4.145658362990982,-610,-0.12629399585921325
133,610.0,60.859482288360596,183.36330846362605,4.270568193737629,-609,-0.12611306688755436
134,610.0,58.02819538116455,183.19126545287335,4.251383676747898,-610,-0.12629399585921325
135,610.0833333333334,59.597644567489624,186.25936581129625,4.358403365148242,-610,-0.12629399585921325
136,610.4166666666666,60.86662244796753,183.9905486069952,4.275722392509154,-609,-0.12611306688755436
137,610.5,64.603928565979,180.6724482485723,4.16106344947092,-610,-0.12629399585921325
138,610.5,58.28524160385132,181.73338014821385,4.197600216368065,-612,-0.12665562913907286
139,609.75,65.63143849372864,181.8946704707945,4.2257867452349265,-611,-0.12647484992755123
140,612.1666666666666,62.583877086639404,176.50846975394862,3.9751020227154004,-615,-0.12719751809720786
141,610.4166666666666,61.283472776412964,180.8642045209737,4.132183898748643,-611,-0.12647484992755123
142,610.0833333333334,59.83993721008301,180.64825470018516,4.1526740380304865,-610,-0.12629399585921325
143,610.4166666666666,62.30006289482117,181.4251364206153,4.16889736894236,-608,-0.1259320629660315
144,610.3333333333334,58.211913108825684,185.3310503991099,4.318276879332492,-611,-0.12647484992755123
145,610.5,58.88229703903198,185.01653427007764,4.318523407340466,-612,-0.12665562913907286
146,610.25,59.39224171638489,183.7566776392533,4.243050577547527,-610,-0.12629399585921325
147,609.75,57.85897493362427,183.8803335532318,4.271412239268812,-610,-0.12629399585921325
148,610.0,57.87732458114624,182.11241240627837,4.1904504775139575,-610,-0.12629399585921325
149,611.0,58.474621295928955,181.28714358907405,4.16567365945403,-615,-0.12719751809720786
150,610.3333333333334,57.991416215896606,184.17692853531062,4.271884861063381,-611,-0.12647484992755123
151,610.25,59.32266020774841,185.32029771093787,4.30669149795443,-610,-0.12629399585921325
152,610.6666666666666,60.87354016304016,183.31760953889486,4.221053606045689,-611,-0.12647484992755123
153,610.3333333333334,59.196369886398315,183.32925828441455,4.211997136281207,-610,-0.12629399585921325
154,611.0833333333334,58.558786392211914,183.1419822987515,4.180432623483956,-612,-0.12665562913907286
155,610.5833333333334,61.693389654159546,186.5066776392533,4.312622316636396,-611,-0.12647484992755123
156,610.8333333333334,59.211514472961426,182.09359520197734,4.132036566704909,-612,-0.12665562913907286
157,611.0833333333334,58.91040635108948,181.5353514743787,4.121047180490705,-610,-0.12629399585921325
158,611.25,64.63925361633301,183.27907907294502,4.198889246847487,-610,-0.12629399585921325
159,610.6666666666666,58.87884187698364,183.50936581129625,4.184120663717225,-612,-0.12665562913907286
160,610.5,59.36380624771118,182.71097871452207,4.160520115027303,-608,-0.1259320629660315
161,610.4166666666666,69.4028148651123,183.55954502276578,4.191259327409218,-610,-0.12629399585921325
162,611.25,59.27201461791992,182.9385772808303,4.166525060574504,-613,-0.12683633354024415
163,610.9166666666666,61.975830078125,184.13391778262243,4.236156836542127,-610,-0.12629399585921325
164,611.5,62.669760942459106,183.5030934098626,4.197373180250383,-611,-0.12647484992755123
165,610.0,62.9623236656189,185.59449125932494,4.272648627689072,-610,-0.12629399585921325
166,611.0,59.978187799453735,183.66079950305254,4.233972452353587,-610,-0.12629399585921325
167,610.6666666666666,68.90682458877563,185.14377441344683,4.274029486114807,-611,-0.12647484992755123
168,610.8333333333334,65.88599228858948,186.01653427007764,4.301595438735643,-610,-0.12629399585921325
